,PLZ,Ortsname,YB,YB_relativ,YB_pro_1000,SCB,SCB_relativ,SCB_pro_1000,derby
2711,8425,Oberembrach,,,,,,,Unentschieden
2712,8426,Lufingen,,,,3.0,0.001566579634464752,1.566579634464752,Unentschieden
2713,8427,"Freienstein-Teufen, Rorbas",,,,,,,Unentschieden
2714,8428,"Freienstein-Teufen, Rorbas",,,,,,,Unentschieden
2715,8442,Hettlingen,,,,,,,Unentschieden
2716,8444,Henggart,,,,,,,Unentschieden
2717,8447,"Dachsen, Laufen-Uhwiesen",,,,,,,Unentschieden
2718,8450,Andelfingen,,,,,,,Unentschieden
2719,8451,Kleinandelfingen,,,,,,,Unentschieden
2720,8452,Adlikon,,,,,,,Unentschieden
2721,8453,Kleinandelfingen,,,,,,,Unentschieden
2722,8454,Buchberg,,,,,,,Unentschieden
2723,8455,Rüdlingen,,,,,,,Unentschieden
2724,8457,Humlikon,,,,,,,Unentschieden
2725,8458,Dorf,,,,,,,Unentschieden
2726,8459,Volken,,,,,,,Unentschieden
2727,8460,Marthalen,,,,,,,Unentschieden
2728,8461,Kleinandelfingen,,,,,,,Unentschieden
2729,8462,Rheinau,,,,,,,Unentschieden
2730,8463,Benken (ZH),,,,,,,Unentschieden
2731,8464,Marthalen,,,,,,,Unentschieden
2732,8465,Trüllikon,,,,,,,Unentschieden
2733,8466,"Ossingen, Trüllikon",,,,,,,Unentschieden
2734,8467,Truttikon,,,,,,,Unentschieden
2735,8468,"Oberstammheim, Waltalingen",,,,,,,Unentschieden
2736,8471,Dägerlen,,,,,,,Unentschieden
2737,8472,Seuzach,1.0,0.00013812154696132598,0.13812154696132597,3.0,0.0004143646408839779,0.4143646408839779,SCB gewinnt
2738,8474,Dinhard,2.0,0.0013422818791946308,1.3422818791946307,,,,Unentschieden
2739,8475,Ossingen,,,,,,,Unentschieden
2740,8476,"Unterstammheim, Basadingen-Schlattingen",,,,,,,Unentschieden
2741,8477,Oberstammheim,,,,,,,Unentschieden
2742,8478,Thalheim an der Thur,,,,,,,Unentschieden
2743,8479,Altikon,,,,,,,Unentschieden
2744,8482,"Winterthur, Illnau-Effretikon",,,,,,,Unentschieden
2745,8483,"Zell (ZH), Illnau-Effretikon",,,,,,,Unentschieden
2746,8484,Weisslingen,,,,,,,Unentschieden
2747,8486,"Weisslingen, Zell (ZH)",,,,,,,Unentschieden
2748,8487,Zell (ZH),,,,,,,Unentschieden
2749,8488,"Wildberg, Turbenthal",,,,,,,Unentschieden
2750,8489,Wildberg,,,,,,,Unentschieden
2751,8492,"Wila, Wildberg, Turbenthal",,,,,,,Unentschieden
2752,8493,"Wila, Bauma",,,,,,,Unentschieden
2753,8494,"Fischenthal, Bauma",,,,,,,Unentschieden
2754,8495,"Turbenthal, Fischingen",,,,,,,Unentschieden
2755,8496,"Fischenthal, Mosnang",,,,,,,Unentschieden
2756,8497,Fischenthal,,,,,,,Unentschieden
2757,8498,"Bäretswil, Fischenthal, Hinwil",,,,,,,Unentschieden
2758,8499,"Bauma, Fischingen",,,,,,,Unentschieden
2759,8500,"Hagenbuch, Felben-Wellhausen, Frauenfeld, Gachnang, Matzingen, Thundorf",,,,3.0,0.00011739845034045551,0.11739845034045551,Unentschieden
2760,8505,Pfyn,1.0,0.000514668039114771,0.514668039114771,,,,Unentschieden
2761,8506,Herdern,,,,,,,Unentschieden
2762,8507,"Homburg, Mammern",,,,,,,Unentschieden
2763,8508,"Homburg, Pfyn",,,,,,,Unentschieden
2764,8512,Thundorf,,,,,,,Unentschieden
2765,8514,"Affeltrangen, Amlikon-Bissegg",,,,,,,Unentschieden
2766,8522,Aadorf,,,,,,,Unentschieden
2767,8523,"Elgg, Hagenbuch",,,,,,,Unentschieden
2768,8524,Uesslingen-Buch,,,,,,,Unentschieden
2769,8525,"Oberstammheim, Neunforn",,,,,,,Unentschieden
2770,8526,Neunforn,,,,,,,Unentschieden
2771,8532,"Warth-Weiningen, Herdern",,,,,,,Unentschieden
2772,8535,"Herdern, Hüttwilen",,,,,,,Unentschieden
2773,8536,"Warth-Weiningen, Herdern, Hüttwilen",,,,,,,Unentschieden
2774,8537,Hüttwilen,,,,,,,Unentschieden
2775,8542,"Winterthur, Wiesendangen",,,,,,,Unentschieden
2776,8543,Wiesendangen,,,,,,,Unentschieden
2777,8544,Wiesendangen,,,,,,,Unentschieden
2778,8545,"Rickenbach (ZH), Winterthur",,,,1.0,0.0003898635477582846,0.3898635477582846,Unentschieden
2779,8546,"Wiesendangen, Gachnang",,,,,,,Unentschieden
2780,8547,Gachnang,,,,,,,Unentschieden
2781,8548,Ellikon an der Thur,,,,,,,Unentschieden
2782,8552,"Felben-Wellhausen, Frauenfeld",,,,,,,Unentschieden
2783,8553,Hüttlingen,,,,,,,Unentschieden
2784,8554,"Amlikon-Bissegg, Wigoltingen",,,,,,,Unentschieden
2785,8555,Müllheim,2.0,0.000689655172413793,0.689655172413793,,,,Unentschieden
2786,8556,Wigoltingen,,,,,,,Unentschieden
2787,8558,"Wäldi, Raperswilen",,,,,,,Unentschieden
2788,8560,"Märstetten, Wigoltingen",,,,,,,Unentschieden
2789,8561,Märstetten,,,,,,,Unentschieden
2790,8564,"Wäldi, Wigoltingen",,,,,,,Unentschieden
2791,8565,Kemmental,,,,,,,Unentschieden
2792,8566,Kemmental,,,,,,,Unentschieden
2793,8570,"Berg (TG), Weinfelden",,,,,,,Unentschieden
2794,8572,Berg (TG),,,,,,,Unentschieden
2795,8573,Kemmental,,,,,,,Unentschieden
2796,8574,Lengwil,,,,1.0,0.0006377551020408163,0.6377551020408163,Unentschieden
2797,8575,"Bürglen (TG), Bussnang, Weinfelden",,,,,,,Unentschieden
2798,8576,Berg (TG),,,,,,,Unentschieden
2799,8577,"Kradolf-Schönenberg, Schönholzerswilen",,,,,,,Unentschieden
2800,8580,"Muolen, Hefenhofen, Salmsach, Sommeri, Amriswil",,,,,,,Unentschieden
2801,8581,Amriswil,,,,,,,Unentschieden
2802,8582,"Dozwil, Hefenhofen",,,,,,,Unentschieden
2803,8583,Sulgen,,,,,,,Unentschieden
2804,8584,"Berg (TG), Bürglen (TG)",,,,,,,Unentschieden
2805,8585,"Langrickenbach, Birwinken",,,,,,,Unentschieden
2806,8586,"Erlen, Langrickenbach, Birwinken",,,,,,,Unentschieden
2807,8587,Amriswil,,,,,,,Unentschieden
2808,8588,Zihlschlacht-Sitterdorf,,,,,,,Unentschieden
2809,8589,Zihlschlacht-Sitterdorf,,,,,,,Unentschieden
2810,8590,"Romanshorn, Uttwil",2.0,0.0001876172607879925,0.18761726078799248,,,,Unentschieden
2811,8592,Uttwil,,,,,,,Unentschieden
2812,8593,Kesswil,,,,,,,Unentschieden
2813,8594,Güttingen,,,,,,,Unentschieden
2814,8595,Altnau,,,,,,,Unentschieden
2815,8596,Münsterlingen,,,,,,,Unentschieden
2816,8597,Münsterlingen,,,,,,,Unentschieden
2817,8598,"Bottighofen, Kreuzlingen",,,,,,,Unentschieden
2818,8599,Salmsach,,,,,,,Unentschieden
2819,8600,"Dietlikon, Dübendorf, Schwerzenbach",11.0,0.0004610419548178884,0.4610419548178884,4.0,0.00016765161993377762,0.1676516199337776,YB gewinnt
2820,8602,Wangen-Brüttisellen,,,,1.0,0.00038491147036181676,0.3849114703618168,Unentschieden
2821,8603,"Dübendorf, Schwerzenbach",,,,,,,Unentschieden
2822,8604,Volketswil,,,,2.0,0.00011970313622216902,0.11970313622216902,Unentschieden
2823,8605,Volketswil,,,,,,,Unentschieden
2824,8606,"Greifensee, Uster",,,,,,,Unentschieden
2825,8607,"Seegräben, Mönchaltorf",,,,,,,Unentschieden
2826,8608,"Bubikon, Dürnten",,,,,,,Unentschieden
2827,8610,Uster,1.0,3.5412018839194025e-05,0.03541201883919402,3.0,0.00010623605651758207,0.10623605651758207,SCB gewinnt
2828,8614,"Gossau (ZH), Uster",,,,,,,Unentschieden
2829,8615,Uster,,,,,,,Unentschieden
2830,8616,Uster,,,,,,,Unentschieden
2831,8617,"Gossau (ZH), Mönchaltorf, Uster",,,,,,,Unentschieden
2832,8618,Oetwil am See,,,,,,,Unentschieden
2833,8620,Wetzikon (ZH),,,,,,,Unentschieden
2834,8623,"Wetzikon (ZH), Pfäffikon",,,,1.0,0.00012283503255128362,0.12283503255128363,Unentschieden
2835,8624,"Gossau (ZH), Wetzikon (ZH)",,,,1.0,0.0004389815627743635,0.43898156277436345,Unentschieden
2836,8625,Gossau (ZH),,,,,,,Unentschieden
2837,8626,Gossau (ZH),,,,,,,Unentschieden
2838,8627,"Gossau (ZH), Grüningen, Hombrechtikon",2.0,0.0005927682276229994,0.5927682276229994,3.0,0.0008891523414344991,0.8891523414344991,SCB gewinnt
2839,8630,"Rüti (ZH), Rapperswil-Jona",,,,,,,Unentschieden
2840,8632,Dürnten,1.0,0.0002685284640171858,0.26852846401718583,1.0,0.0002685284640171858,0.26852846401718583,Unentschieden
2841,8633,"Bubikon, Rapperswil-Jona",,,,,,,Unentschieden
2842,8634,Hombrechtikon,,,,,,,Unentschieden
2843,8635,Dürnten,,,,,,,Unentschieden
2844,8636,"Dürnten, Wald (ZH), Eschenbach (SG)",,,,,,,Unentschieden
2845,8637,"Wald (ZH), Eschenbach (SG)",,,,,,,Unentschieden
2846,8638,Eschenbach (SG),,,,,,,Unentschieden
2847,8640,"Freienbach, Rapperswil-Jona",,,,,,,Unentschieden
2848,8645,Rapperswil-Jona,,,,,,,Unentschieden
2849,8646,Rapperswil-Jona,,,,,,,Unentschieden
2850,8700,Küsnacht (ZH),6.0,0.0004658746797111577,0.4658746797111577,,,,Unentschieden
2851,8702,Zollikon,,,,,,,Unentschieden
2852,8703,"Erlenbach (ZH), Herrliberg, Küsnacht (ZH)",4.0,0.0007048458149779736,0.7048458149779736,,,,Unentschieden
2853,8704,Herrliberg,,,,,,,Unentschieden
2854,8706,Meilen,,,,,,,Unentschieden
2855,8707,Uetikon am See,,,,,,,Unentschieden
2856,8708,Männedorf,,,,1.0,9.490367277213628e-05,0.09490367277213628,Unentschieden
2857,8712,Stäfa,1.0,9.194556822361162e-05,0.09194556822361162,1.0,9.194556822361162e-05,0.09194556822361162,Unentschieden
2858,8713,Stäfa,,,,,,,Unentschieden
2859,8714,"Hombrechtikon, Rapperswil-Jona",,,,,,,Unentschieden
2860,8715,Rapperswil-Jona,,,,,,,Unentschieden
2861,8716,Schmerikon,1.0,0.0002828054298642534,0.28280542986425344,,,,Unentschieden
2862,8717,"Schübelbach, Benken (SG)",,,,1.0,0.0003473428273706148,0.3473428273706148,Unentschieden
2863,8718,Schänis,,,,1.0,0.0003475842891901286,0.3475842891901286,Unentschieden
2864,8722,"Kaltbrunn, Schänis",,,,,,,Unentschieden
2865,8723,"Kaltbrunn, Schänis",,,,,,,Unentschieden
2866,8725,"Gommiswald, Eschenbach (SG)",,,,,,,Unentschieden
2867,8726,"Gommiswald, Wattwil",,,,,,,Unentschieden
2868,8727,Eschenbach (SG),,,,,,,Unentschieden
2869,8730,"Tuggen, Schmerikon, Uznach, Gommiswald",,,,,,,Unentschieden
2870,8732,Eschenbach (SG),,,,,,,Unentschieden
2871,8733,Eschenbach (SG),,,,,,,Unentschieden
2872,8734,"Rapperswil-Jona, Eschenbach (SG)",,,,,,,Unentschieden
2873,8735,Eschenbach (SG),,,,,,,Unentschieden
2874,8737,"Kaltbrunn, Gommiswald",,,,,,,Unentschieden
2875,8738,"Kaltbrunn, Gommiswald",,,,,,,Unentschieden
2876,8739,"Kaltbrunn, Gommiswald",,,,,,,Unentschieden
2877,8750,"Muotathal, Glarus",,,,1.0,0.0001479727730097662,0.14797277300976622,Unentschieden
2878,8751,Spiringen,,,,,,,Unentschieden
2879,8752,Glarus Nord,,,,,,,Unentschieden
2880,8753,Glarus Nord,,,,2.0,0.0005324813631522897,0.5324813631522897,Unentschieden
2881,8754,"Glarus Nord, Glarus",,,,,,,Unentschieden
2882,8755,"Glarus Süd, Glarus",,,,,,,Unentschieden
2883,8756,Glarus Süd,,,,,,,Unentschieden
2884,8757,Glarus Nord,,,,,,,Unentschieden
2885,8758,Glarus Nord,,,,,,,Unentschieden
2886,8762,Glarus Süd,,,,1.0,0.0003167564143173899,0.31675641431738993,Unentschieden
2887,8765,Glarus Süd,,,,,,,Unentschieden
2888,8766,Glarus Süd,,,,,,,Unentschieden
2889,8767,Glarus Süd,,,,,,,Unentschieden
2890,8772,Glarus Süd,,,,,,,Unentschieden
2891,8773,Glarus Süd,,,,,,,Unentschieden
2892,8774,Glarus Süd,,,,,,,Unentschieden
2893,8775,Glarus Süd,,,,,,,Unentschieden
2894,8777,Glarus Süd,,,,,,,Unentschieden
2895,8782,Glarus Süd,,,,,,,Unentschieden
2896,8783,Glarus Süd,,,,,,,Unentschieden
2897,8784,Glarus Süd,,,,,,,Unentschieden
2898,8800,Thalwil,,,,2.0,0.00013187392852433074,0.13187392852433075,Unentschieden
2899,8802,Kilchberg (ZH),,,,,,,Unentschieden
2900,8803,Rüschlikon,,,,,,,Unentschieden
2901,8804,Wädenswil,3.0,0.0005251181515841065,0.5251181515841065,1.0,0.00017503938386136881,0.1750393838613688,YB gewinnt
2902,8805,Richterswil,,,,1.0,0.00010176045588684237,0.10176045588684238,Unentschieden
2903,8806,"Freienbach, Wollerau",,,,,,,Unentschieden
2904,8807,Freienbach,,,,,,,Unentschieden
2905,8808,Freienbach,,,,4.0,0.000553939897521119,0.5539398975211189,Unentschieden
2906,8810,Horgen,,,,,,,Unentschieden
2907,8815,Horgen,,,,,,,Unentschieden
2908,8816,"Hirzel, Horgen",,,,,,,Unentschieden
2909,8820,Wädenswil,,,,,,,Unentschieden
2910,8824,Schönenberg (ZH),,,,,,,Unentschieden
2911,8825,"Hütten, Wollerau",,,,,,,Unentschieden
2912,8832,"Feusisberg, Freienbach, Wollerau",3.0,0.0002886002886002886,0.2886002886002886,,,,Unentschieden
2913,8833,"Richterswil, Wollerau",,,,,,,Unentschieden
2914,8834,"Feusisberg, Wollerau",,,,1.0,0.0002935995302407516,0.2935995302407516,Unentschieden
2915,8835,Feusisberg,,,,,,,Unentschieden
2916,8836,"Einsiedeln, Feusisberg, Oberägeri",,,,,,,Unentschieden
2917,8840,Einsiedeln,,,,,,,Unentschieden
2918,8841,Einsiedeln,,,,,,,Unentschieden
2919,8842,"Oberiberg, Schwyz, Unteriberg",,,,,,,Unentschieden
2920,8843,"Oberiberg, Schwyz",,,,,,,Unentschieden
2921,8844,"Einsiedeln, Unteriberg",,,,,,,Unentschieden
2922,8845,Unteriberg,,,,,,,Unentschieden
2923,8846,"Einsiedeln, Altendorf",,,,1.0,0.0010427528675703858,1.0427528675703859,Unentschieden
2924,8847,"Einsiedeln, Feusisberg",,,,,,,Unentschieden
2925,8849,"Alpthal, Schwyz",,,,,,,Unentschieden
2926,8852,Altendorf,,,,1.0,0.00015010507355148604,0.15010507355148603,Unentschieden
2927,8853,"Galgenen, Lachen, Wangen (SZ)",,,,,,,Unentschieden
2928,8854,"Galgenen, Schübelbach, Wangen (SZ)",,,,,,,Unentschieden
2929,8855,"Schübelbach, Tuggen, Wangen (SZ)",,,,,,,Unentschieden
2930,8856,Tuggen,,,,,,,Unentschieden
2931,8857,Vorderthal,,,,,,,Unentschieden
2932,8858,Innerthal,,,,,,,Unentschieden
2933,8862,Schübelbach,,,,,,,Unentschieden
2934,8863,Schübelbach,,,,,,,Unentschieden
2935,8864,Reichenburg,1.0,0.0002925687536571094,0.29256875365710944,,,,Unentschieden
2936,8865,Glarus Nord,,,,,,,Unentschieden
2937,8866,"Glarus Nord, Schänis",,,,,,,Unentschieden
2938,8867,Glarus Nord,,,,3.0,0.0008333333333333334,0.8333333333333334,Unentschieden
2939,8868,Glarus Nord,,,,,,,Unentschieden
2940,8872,"Glarus Nord, Amden, Weesen",,,,,,,Unentschieden
2941,8873,Amden,,,,,,,Unentschieden
2942,8874,Glarus Nord,,,,,,,Unentschieden
2943,8877,Quarten,,,,,,,Unentschieden
2944,8878,Quarten,,,,,,,Unentschieden
2945,8880,Walenstadt,,,,,,,Unentschieden
2946,8881,Walenstadt,,,,,,,Unentschieden
2947,8882,Quarten,,,,,,,Unentschieden
2948,8883,Quarten,,,,,,,Unentschieden
2949,8884,Quarten,,,,,,,Unentschieden
2950,8885,Quarten,,,,,,,Unentschieden
2951,8886,Mels,,,,,,,Unentschieden
2952,8887,Mels,,,,,,,Unentschieden
2953,8888,"Flums, Mels, Sargans",,,,,,,Unentschieden
2954,8889,Mels,,,,,,,Unentschieden
2955,8890,"Flums, Walenstadt",,,,,,,Unentschieden
2956,8892,"Flums, Walenstadt",,,,,,,Unentschieden
2957,8893,"Flums, Walenstadt",,,,,,,Unentschieden
2958,8894,Flums,,,,,,,Unentschieden
2959,8895,Flums,,,,,,,Unentschieden
2960,8896,"Flums, Quarten, Walenstadt",,,,,,,Unentschieden
2961,8897,Flums,,,,,,,Unentschieden
2962,8898,"Flums, Quarten",,,,,,,Unentschieden
2963,8902,"Schlieren, Urdorf",2.0,0.00020659022828220226,0.20659022828220228,4.0,0.0004131804565644045,0.41318045656440455,SCB gewinnt
2964,8903,Birmensdorf (ZH),1.0,0.00016149870801033592,0.16149870801033592,1.0,0.00016149870801033592,0.16149870801033592,Unentschieden
2965,8904,Aesch (ZH),,,,,,,Unentschieden
2966,8905,"Arni (AG), Islisberg",,,,1.0,0.00040192926045016077,0.40192926045016075,Unentschieden
2967,8906,Bonstetten,,,,,,,Unentschieden
2968,8907,Wettswil am Albis,2.0,0.0004241781548250265,0.42417815482502647,1.0,0.00021208907741251324,0.21208907741251323,YB gewinnt
2969,8908,Hedingen,,,,,,,Unentschieden
2970,8909,Affoltern am Albis,,,,,,,Unentschieden
2971,8910,Affoltern am Albis,1.0,9.710623422023694e-05,0.09710623422023694,2.0,0.0001942124684404739,0.19421246844047388,SCB gewinnt
2972,8911,Rifferswil,,,,,,,Unentschieden
2973,8912,Obfelden,4.0,0.0008118530545971179,0.8118530545971179,,,,Unentschieden
2974,8913,Ottenbach,,,,,,,Unentschieden
2975,8914,Aeugst am Albis,,,,1.0,0.0005104645227156713,0.5104645227156713,Unentschieden
2976,8915,Hausen am Albis,,,,,,,Unentschieden
2977,8916,Jonen,,,,,,,Unentschieden
2978,8917,Oberlunkhofen,,,,,,,Unentschieden
2979,8918,Unterlunkhofen,,,,,,,Unentschieden
2980,8919,Rottenschwil,,,,,,,Unentschieden
2981,8925,Hausen am Albis,,,,1.0,0.0011792452830188679,1.1792452830188678,Unentschieden
2982,8926,Kappel am Albis,,,,2.0,0.0019723865877712033,1.9723865877712032,Unentschieden
2983,8932,Mettmenstetten,,,,,,,Unentschieden
2984,8933,Maschwanden,,,,,,,Unentschieden
2985,8934,Knonau,,,,,,,Unentschieden
2986,8942,Oberrieden,,,,,,,Unentschieden
2987,8951,"Geroldswil, Unterengstringen, Weiningen (ZH)",,,,,,,Unentschieden
2988,8952,"Dietikon, Schlieren, Unterengstringen, Zürich",5.0,0.00027965769897645283,0.2796576989764528,4.0,0.00022372615918116225,0.22372615918116226,YB gewinnt
2989,8953,"Dietikon, Spreitenbach",3.0,0.00011419435879867534,0.11419435879867534,7.0,0.0002664535038635758,0.2664535038635758,SCB gewinnt
2990,8954,Geroldswil,,,,1.0,0.0002527805864509606,0.2527805864509606,Unentschieden
2991,8955,Oetwil an der Limmat,,,,,,,Unentschieden
2992,8956,Killwangen,,,,,,,Unentschieden
2993,8957,Spreitenbach,,,,8.0,0.0007250974349678238,0.7250974349678238,Unentschieden
2994,8962,Bergdietikon,,,,,,,Unentschieden
2995,8964,"Berikon, Rudolfstetten-Friedlisb.",,,,1.0,0.00022670596236681024,0.22670596236681023,Unentschieden
2996,8965,Berikon,,,,2.0,0.00043965706748735987,0.4396570674873599,Unentschieden
2997,8966,Oberwil-Lieli,,,,1.0,0.00045004500450045,0.45004500450045004,Unentschieden
2998,8967,"Bellikon, Bergdietikon, Widen",,,,2.0,0.0005698005698005698,0.5698005698005698,Unentschieden
2999,9000,St. Gallen,2.0,5.648441030275644e-05,0.056484410302756444,3.0,8.472661545413467e-05,0.08472661545413467,SCB gewinnt
3000,9008,"St. Gallen, Wittenbach",,,,,,,Unentschieden
3001,9010,St. Gallen,,,,,,,Unentschieden
3002,9011,St. Gallen,,,,,,,Unentschieden
3003,9012,"Teufen (AR), St. Gallen",,,,,,,Unentschieden
3004,9014,"Stein (AR), St. Gallen",,,,1.0,0.00010279605263157894,0.10279605263157894,Unentschieden
3005,9015,"St. Gallen, Gossau (SG)",,,,,,,Unentschieden
3006,9016,St. Gallen,,,,,,,Unentschieden
3007,9030,"St. Gallen, Gaiserwald",,,,,,,Unentschieden
3008,9032,"Gaiserwald, Waldkirch",,,,,,,Unentschieden
3009,9033,Untereggen,,,,,,,Unentschieden
3010,9034,"Rehetobel, Eggersriet",,,,,,,Unentschieden
3011,9035,"Grub (AR), Eggersriet",,,,,,,Unentschieden
3012,9036,"Heiden, Eggersriet",,,,,,,Unentschieden
3013,9037,"Speicher, Rehetobel, St. Gallen, Eggersriet",,,,1.0,0.0013831258644536654,1.3831258644536653,Unentschieden
3014,9038,"Grub (AR), Heiden, Rehetobel",,,,,,,Unentschieden
3015,9042,"Speicher, Teufen (AR), St. Gallen",,,,,,,Unentschieden
3016,9043,"Bühler, Gais, Trogen, Wald (AR)",,,,,,,Unentschieden
3017,9044,Wald (AR),,,,,,,Unentschieden
3018,9050,"Appenzell, Gonten, Rüte, Schlatt-Haslen, Schwende",2.0,0.0001934610176049526,0.1934610176049526,,,,Unentschieden
3019,9052,"Teufen (AR), Schlatt-Haslen",,,,,,,Unentschieden
3020,9053,"Teufen (AR), Schlatt-Haslen",,,,,,,Unentschieden
3021,9054,Schlatt-Haslen,,,,,,,Unentschieden
3022,9055,"Bühler, Gais, Teufen (AR), Schlatt-Haslen",,,,,,,Unentschieden
3023,9056,"Gais, Appenzell, Schlatt-Haslen",,,,,,,Unentschieden
3024,9057,"Rüte, Schwende",,,,,,,Unentschieden
3025,9058,"Rüte, Schwende, Altstätten",,,,,,,Unentschieden
3026,9062,Teufen (AR),,,,,,,Unentschieden
3027,9063,"Hundwil, Stein (AR)",,,,,,,Unentschieden
3028,9064,Hundwil,,,,,,,Unentschieden
3029,9100,"Herisau, Schwellbrunn, Waldstatt, Gossau (SG)",,,,3.0,0.00019679874048806088,0.19679874048806087,Unentschieden
3030,9103,"Schwellbrunn, Urnäsch, Waldstatt, Neckertal",,,,,,,Unentschieden
3031,9104,"Schwellbrunn, Urnäsch, Waldstatt",,,,,,,Unentschieden
3032,9105,"Schönengrund, Schwellbrunn, Neckertal",,,,,,,Unentschieden
3033,9107,"Hundwil, Schönengrund, Urnäsch, Schwende, Wildhaus-Alt St. Johann, Nesslau, Hemberg",,,,,,,Unentschieden
3034,9108,"Gonten, Schwende",,,,,,,Unentschieden
3035,9112,Herisau,,,,,,,Unentschieden
3036,9113,"Schwellbrunn, Neckertal, Degersheim, Flawil",,,,,,,Unentschieden
3037,9114,Neckertal,,,,,,,Unentschieden
3038,9115,Neckertal,,,,,,,Unentschieden
3039,9116,"Neckertal, Degersheim",,,,,,,Unentschieden
3040,9122,"Oberhelfenschwil, Neckertal",,,,,,,Unentschieden
3041,9123,"Neckertal, Lütisburg",,,,,,,Unentschieden
3042,9125,"Oberhelfenschwil, Neckertal",,,,,,,Unentschieden
3043,9126,"Oberhelfenschwil, Neckertal",,,,,,,Unentschieden
3044,9127,"Hemberg, Neckertal",,,,,,,Unentschieden
3045,9200,"Flawil, Niederbüren, Gossau (SG)",2.0,0.00012348728081007656,0.12348728081007655,1.0,6.174364040503828e-05,0.061743640405038276,YB gewinnt
3046,9203,"Niederbüren, Oberbüren",,,,,,,Unentschieden
3047,9204,"Andwil (SG), Gossau (SG), Waldkirch",,,,,,,Unentschieden
3048,9205,Waldkirch,,,,,,,Unentschieden
3049,9212,"Andwil (SG), Gossau (SG)",,,,,,,Unentschieden
3050,9213,"Waldkirch, Hauptwil-Gottshaus",,,,,,,Unentschieden
3051,9214,"Kradolf-Schönenberg, Sulgen",,,,,,,Unentschieden
3052,9215,Kradolf-Schönenberg,,,,,,,Unentschieden
3053,9216,"Erlen, Hohentannen",,,,,,,Unentschieden
3054,9217,Kradolf-Schönenberg,,,,,,,Unentschieden
3055,9220,"Muolen, Bischofszell, Hauptwil-Gottshaus, Zihlschlacht-Sitterdorf",,,,,,,Unentschieden
3056,9223,"Niederhelfenschwil, Bischofszell",,,,,,,Unentschieden
3057,9225,Hauptwil-Gottshaus,,,,,,,Unentschieden
3058,9230,"Degersheim, Flawil, Oberuzwil, Oberbüren",,,,,,,Unentschieden
3059,9231,Flawil,,,,,,,Unentschieden
3060,9240,"Oberuzwil, Uzwil, Oberbüren",,,,,,,Unentschieden
3061,9242,"Jonschwil, Oberuzwil, Uzwil",,,,,,,Unentschieden
3062,9243,"Lütisburg, Jonschwil",,,,,,,Unentschieden
3063,9244,"Oberuzwil, Uzwil",,,,,,,Unentschieden
3064,9245,"Niederhelfenschwil, Oberbüren",,,,,,,Unentschieden
3065,9246,"Niederbüren, Waldkirch",,,,,,,Unentschieden
3066,9247,Uzwil,,,,,,,Unentschieden
3067,9248,Oberuzwil,,,,,,,Unentschieden
3068,9249,Uzwil,,,,,,,Unentschieden
3069,9300,"St. Gallen, Wittenbach, Berg (SG), Waldkirch",,,,,,,Unentschieden
3070,9304,Waldkirch,,,,,,,Unentschieden
3071,9305,"Berg (SG), Steinach",,,,,,,Unentschieden
3072,9306,"Berg (SG), Roggwil (TG)",,,,,,,Unentschieden
3073,9308,"Häggenschwil, Muolen, Wittenbach, Roggwil (TG)",,,,,,,Unentschieden
3074,9312,Häggenschwil,,,,,,,Unentschieden
3075,9313,"Muolen, Zihlschlacht-Sitterdorf",,,,,,,Unentschieden
3076,9314,Egnach,,,,,,,Unentschieden
3077,9315,"Häggenschwil, Egnach, Roggwil (TG)",,,,,,,Unentschieden
3078,9320,"Arbon, Roggwil (TG)",,,,,,,Unentschieden
3079,9322,"Egnach, Salmsach",,,,,,,Unentschieden
3080,9323,Steinach,,,,1.0,0.0002881014116969173,0.28810141169691733,Unentschieden
3081,9325,Roggwil (TG),,,,1.0,0.0006868131868131869,0.6868131868131868,Unentschieden
3082,9326,"Tübach, Horn",,,,,,,Unentschieden
3083,9327,"Mörschwil, Tübach",,,,,,,Unentschieden
3084,9400,"Goldach, Rorschach",,,,,,,Unentschieden
3085,9402,"Goldach, Mörschwil, Untereggen",,,,,,,Unentschieden
3086,9403,Goldach,,,,,,,Unentschieden
3087,9404,"Rorschacherberg, Untereggen, Thal",,,,,,,Unentschieden
3088,9405,"Heiden, Lutzenberg, Eggersriet, Rorschacherberg",,,,,,,Unentschieden
3089,9410,"Heiden, Wolfhalden",,,,1.0,0.00024449877750611245,0.24449877750611246,Unentschieden
3090,9411,"Reute (AR), Berneck",,,,,,,Unentschieden
3091,9413,"Heiden, Oberegg",,,,,,,Unentschieden
