GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
2.01412E+11,12/3/14,India,Pahoo,Unknown,0,,,,,1,6,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Afghanistan,Darzab district,Taliban,0,,,,,4,0,Police,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/3/14,Pakistan,Quetta,Unknown,0,,,,,2,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/3/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,4,17,Government (Diplomatic),Private Citizens & Property,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Somalia,Mogadishu,Al-Shabaab,0,,,,,4,7,Government (Diplomatic),Private Citizens & Property,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Ayn Mana,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,0,Unknown,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/3/14,Iraq,Latifiyah,Unknown,0,,,,,1,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Baghdad,Unknown,0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Baghdad,Unknown,0,,,,,3,9,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Baghdad,Unknown,0,,,,,2,8,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Taji,Islamic State of Iraq and the Levant (ISIL),0,Military Council of the Tribal Revolutionaries (MCTR),0,,,1,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Baghdad,Unknown,0,,,,,1,5,Transportation,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,India,Parganas district,Unknown,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Nigeria,Ashige,Fulani Militants,0,,,,,9,9,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Sudan,Atnur,Sudan People's Liberation Movement - North,0,,,,,27,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/2/14,Sudan,Bilinja,Sudan People's Liberation Movement - North,0,,,,,27,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/2/14,Afghanistan,Puli Alam,Unknown,0,,,,,0,Unknown,Private Citizens & Property,Military,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,India,Labdanguri,National Democratic Front of Bodoland (NDFB),1,,,,,2,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,Melee,,
2.01412E+11,12/2/14,India,Bhagalpur district,Unknown,0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,India,Bhagalpur district,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Pakistan,Karachi,Unknown,0,,,,,0,3,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Pakistan,Karachi,Unknown,0,,,,,0,1,Business,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Pakistan,Mingora,Unknown,0,,,,,0,1,Terrorists/Non-state Militia,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Somalia,Galgalo,Unknown,0,,,,,0,0,Government (General),,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Pakistan,Khyber district,Lashkar-e-Islam (Pakistan),1,,,,,7,Unknown,Terrorists/Non-state Militia,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Nigeria,Maiduguri,Unknown,0,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Pakistan,Quetta,Unknown,0,,,,,0,2,Government (General),,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Afghanistan,Puli Alam,Unknown,0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Iraq,Baghdad,Unknown,0,,,,,3,7,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Iraq,Dujail,Unknown,0,,,,,0,3,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Iraq,Shirqat,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/2/14,Iraq,Shirqat,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/2/14,Iraq,Shirqat,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/2/14,Iraq,Baghdad,Unknown,0,,,,,1,6,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Iraq,Baghdad,Unknown,0,,,,,2,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/2/14,Iraq,Baghdad,Unknown,0,,,,,1,0,Educational Institution,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Somalia,Jilib,Al-Shabaab,0,,,,,1,0,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/1/14,Pakistan,Parom,Baloch Liberation Army (BLA),0,,,,,1,0,Private Citizens & Property,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/1/14,Nigeria,Konduga,Boko Haram,0,,,,,51,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/1/14,India,Chintagufa,Communist Party of India - Maoist (CPI-Maoist),0,,,,,22,27,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/1/14,Pakistan,Tasp,Unknown,0,,,,,0,1,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/1/14,Yemen,Marib,Tribesmen,0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/1/14,Afghanistan,Morghab district,Taliban,0,,,,,7,0,Military,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/1/14,Afghanistan,Spin Boldak district,Taliban,0,,,4,1,Police,,South Asia,Assassination,,,Firearms,,,,,,
2.01412E+11,12/1/14,Yemen,Mahfad district,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,1,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,India,New Delhi,Unknown,0,,,,,0,0,Religious Figures/Institutions,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
2.01412E+11,12/1/14,Afghanistan,Khas Uruzgan district,Unknown,0,,,,,3,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Afghanistan,Khas Uruzgan district,Taliban,0,,,,,0,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Afghanistan,Deh Rahwod district,Taliban,0,,,,,4,Unknown,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/2/14,Afghanistan,Tarin Kot,Unknown,0,,,,,0,2,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Yemen,Mahfad district,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,4,2,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,India,Shopian district,Unknown,0,,,,,0,1,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/1/14,India,Rajouri district,Unknown,0,,,,,0,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Balad,Unknown,0,,,,,4,10,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Balad,Unknown,0,,,,,4,10,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Walid,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,16,4,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/1/14,Yemen,Sanaa,Unknown,0,,,,,0,0,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Afghanistan,Burka district,Unknown,0,,,,,10,20,Government (General),Police,Private Citizens & Property,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Nigeria,Kano,Unknown,0,,,,,0,0,Educational Institution,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Nigeria,Damaturu,Boko Haram,0,,,,,61,Unknown,Government (General),Police,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping),Bombing/Explosion,Armed Assault,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/1/14,Nigeria,Maiduguri,Boko Haram,0,,,,,4,24,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Nigeria,Maiduguri,Boko Haram,0,,,,,4,24,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Nahrawan,Unknown,0,,,,,3,8,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Tuz Khormato,Islamic State of Iraq and the Levant (ISIL),0,,,,,4,7,Other,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/1/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,9,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Pakistan,Karachi,Unknown,0,,,,,1,0,Business,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/30/14,Nigeria,Lassa,Boko Haram,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,Facility/Infrastructure Attack,,Firearms,Incendiary,,
2.01411E+11,11/30/14,Pakistan,Shabqadar,Unknown,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Pakistan,Sohbatpur,Unknown,0,,,,,0,2,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Pakistan,Pishin,Unknown,0,,,,,Unknown,Unknown,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01411E+11,11/30/14,Afghanistan,Shahjoy district,Taliban,0,,,,,3,7,Police,Private Citizens & Property,,South Asia,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01411E+11,11/30/14,India,Bollonggre Apal,Garo National Liberation Army,1,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/30/14,India,Dantewada district,Maoists,0,,,,,1,0,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/30/14,India,Shopian,Lashkar-e-Taiba (LeT),0,,,,,1,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
2.01411E+11,11/30/14,Pakistan,Islamabad,Unknown,0,,,,,0,2,Journalists & Media,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Afghanistan,Shirin Tagab district,Taliban,1,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Pakistan,Tump,Baloch Liberation Army (BLA),0,,,,,2,2,Military,,,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01411E+11,11/30/14,Pakistan,Washap,Unknown,0,,,,,0,3,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Yemen,Haziz,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Yemen,Unknown,Unknown,0,,,,,0,1,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/30/14,Yemen,Marib,Unknown,0,,,,,1,4,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/29/14,Yemen,Taris,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,3,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Nigeria,Ado-Ekiti,Boko Haram,1,Odua Peoples' Congress (OPC),1,,,1,0,Police,,,Sub-Saharan Africa,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms,
2.01411E+11,11/30/14,Somalia,Garbahaareey,Al-Shabaab,0,,,,,3,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01411E+11,11/30/14,Iraq,Balad district,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,12,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Iraq,Baghdad,Unknown,0,,,,,4,9,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Iraq,Baghdad,Unknown,0,,,,,0,1,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/30/14,Yemen,Unknown,Tribesmen,0,,,,,0,0,Utilities,,,Middle East & North Africa,Facility/Infrastructure Attack,,,Firearms,,,
2.01411E+11,11/29/14,Syria,Kobani,Islamic State of Iraq and the Levant (ISIL),0,,,,,8,Unknown,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Syria,Kobani,Islamic State of Iraq and the Levant (ISIL),0,,,,,8,Unknown,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,India,Moirang,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Afghanistan,Khaniqa district,Unknown,0,,,,,0,1,Educational Institution,,,South Asia,Hostage Taking (Barricade Incident),Facility/Infrastructure Attack,,Incendiary,Melee,,
2.01411E+11,11/29/14,Iraq,Fallujah,Unknown,0,,,,,4,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Fallujah,Unknown,0,,,,,4,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Fallujah,Unknown,0,,,,,4,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Fallujah,Unknown,0,,,,,4,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Afghanistan,Mohammad Agha district,Taliban,0,,,,,1,7,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Afghanistan,Khost,Unknown,0,,,,,1,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Pakistan,Salarzai,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,India,Thoubal district,Unknown,0,,,,,1,0,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Pakistan,Hyderabad,Unknown,0,,,,,1,3,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,India,Srinagar,Unknown,0,,,,,0,8,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,India,Poonch district,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Pakistan,Karachi,Unknown,0,,,,,0,2,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,India,Senapati district,Unknown,0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Afghanistan,Khawzai,Taliban,0,,,,,7,0,Military,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01411E+11,11/29/14,Pakistan,Sukkur,Unknown,0,,,,,1,0,Private Citizens & Property,,,South Asia,Assassination,,,Firearms,,,
2.01411E+11,11/29/14,Yemen,Ibb,Unknown,0,,,,,0,0,Violent Political Party,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Afghanistan,Kabul,Taliban,0,,,,,7,1,NGO,,,South Asia,Hostage Taking (Kidnapping),Bombing/Explosion,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms,
2.01411E+11,11/29/14,Afghanistan,Sangin district,Taliban,0,,,,,17,7,Military,,,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01411E+11,11/29/14,Nigeria,Shani,Boko Haram,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01411E+11,11/29/14,Somalia,Kismayo,Al-Shabaab,0,,,,,Unknown,Unknown,Military,Military,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01411E+11,11/29/14,Syria,Kobani,Islamic State of Iraq and the Levant (ISIL),0,,,,,8,Unknown,Police,Terrorists/Non-state Militia,Private Citizens & Property,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Syria,Kobani,Islamic State of Iraq and the Levant (ISIL),0,,,,,5,Unknown,Police,Terrorists/Non-state Militia,Private Citizens & Property,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Balad district,Al-Naqshabandiya Army,0,Islamic State of Iraq and the Levant (ISIL),0,,,3,11,Private Citizens & Property,Terrorists/Non-state Militia,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/29/14,Iraq,Sadiyah,Unknown,0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Taza Khurmatu,Unknown,0,,,,,0,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Iraq,Baghdad,Unknown,0,,,,,1,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Nigeria,Buku,Unknown,0,,,,,2,0,Police,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,Syria,Sheikh Maskin,Unknown,0,,,,,3,Unknown,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,Pakistan,Sariab,Unknown,0,,,,,0,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Afghanistan,Shah Wali Kot district,Unknown,0,,,,,16,Unknown,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,Pakistan,Karachi,Unknown,0,,,,,2,0,Violent Political Party,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,Pakistan,Hayatabad,Unknown,0,,,,,2,1,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Pakistan,Faqirabad,Unknown,0,,,,,0,3,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Pakistan,Faqira,Unknown,0,,,,,0,1,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Iraq,Saba al-Bor,Unknown,0,,,,,3,12,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Afghanistan,Naw Zad district,Taliban,0,,,,,3,4,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Somalia,Unknown,Unknown,0,,,,,Unknown,Unknown,Military,Private Citizens & Property,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,United States,Austin,Unaffiliated Individual(s),0,,,,,0,0,Government (Diplomatic),,,North America,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,United States,Austin,Unaffiliated Individual(s),0,,,,,1,0,Police,,,North America,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,United States,Austin,Unaffiliated Individual(s),0,,,,,0,0,Government (General),,,North America,Armed Assault,,,Firearms,,,
2.01411E+11,11/26/14,Pakistan,Shahdadpur,Baloch Republican Army (BRA),0,,,,,0,0,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Nigeria,Maiduguri,Boko Haram,1,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Nigeria,Kano,Boko Haram,0,,,,,122,270,Religious Figures/Institutions,,,Sub-Saharan Africa,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms,
2.01411E+11,11/28/14,Afghanistan,Mazari Sharif,Taliban,0,,,,,0,3,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Afghanistan,Khogyani district,Unknown,0,,,,,0,20,Religious Figures/Institutions,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Iraq,Mushahidah,Military Council of the Tribal Revolutionaries (MCTR),0,,,,,2,2,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01411E+11,11/28/14,Iraq,Baghdad,Unknown,0,,,,,2,7,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Iraq,Yusufiyah,Unknown,0,,,,,1,3,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Iraq,Mahmudiyah,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/28/14,Iraq,Husseiniyah,Unknown,0,,,,,4,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/27/14,India,Bijapur district,Maoists,0,,,,,1,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/27/14,India,Bordumsa,United Liberation Front of Assam (ULFA),1,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/27/14,India,Lakhimpur,United Liberation Front of Assam (ULFA),0,,,,,1,2,Business,,,South Asia,Armed Assault,,,Firearms,,,
2.01411E+11,11/27/14,India,Maharabi Lamkhai,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/29/14,Syria,Aleppo,Free Syrian Army,0,,,,,4,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01411E+11,11/27/14,Iraq,Ramadi,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,4,21,Government (General),,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01411E+11,11/27/14,Iraq,Jalula,Unknown,0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Facility/Infrastructure Attack,,,Incendiary,,,
2.01411E+11,11/27/14,Iraq,Sadiyah,Unknown,0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Facility/Infrastructure Attack,,,Incendiary,,,
