,catégorie,rang,année,pays,temps net,Age,vitesse
21518,Femmes III,220.,1966,CH,"24.17,3",49.0,18.176477888553347
21520,Hommes IV,805.,1964,CH,"40.16,6",51.0,10.939102723696662
21521,Femmes I,1069.,1989,CH,"30.41,1",26.0,14.448061556673572
21527,Femmes I,171.,1989,CH,"23.26,7",26.0,18.88425667254051
21531,Hommes III,1464.,1967,F,"38.10,6",48.0,11.530467642890883
21535,Hommes II,221.,1983,F,"29.51,9",32.0,14.884650564043499
21538,Femmes II,643.,1981,CH,"27.33,0",34.0,16.0768386388584
21546,Hommes II,1925.,1981,CH,"41.37,6",34.0,10.619199535962878
21552,Hommes I,1225.,1988,CH,"39.04,0",27.0,11.254610655737705
21553,Hommes I,1279.,1986,CH,"40.25,3",29.0,10.915459717288154
21554,Femmes II,685.,1977,CH,"27.51,5",38.0,15.968744321279303
21555,Femmes I,1030.,1991,CH,"30.20,2",24.0,14.548043175948612
21559,Hommes III,1804.,1972,CH,"41.43,9",43.0,10.603055093028306
21566,Hommes I,888.,1989,F,"34.58,8",26.0,12.703249681970625
21570,Femmes III,377.,1968,F,"25.45,0",47.0,17.264440078585462
21582,Hommes I,1308.,1994,CH,"41.32,8",21.0,10.631533101045296
21584,Escaladelite Hommes,185.,1979,F,"26.43,3",36.0,16.622403813415048
21585,Femmes I,912.,1993,CH,"29.07,4",22.0,15.112471624131528
21586,Hommes IV,672.,1964,F,"38.27,8",51.0,11.478656147134126
21591,Femmes IV,---,1958,CH,--------,57.0,
21593,Hommes IV,934.,1958,CH,"42.39,0",57.0,10.365180467091296
21594,Hommes II,2039.,1981,F,"45.02,2",34.0,9.759228821465063
21595,Hommes V,164.,1954,CH,"39.38,8",61.0,11.15517416472022
21597,Hommes IV,328.,1963,CH,"34.36,9",52.0,12.784195059501295
21599,Hommes IV,741.,1959,CH,"39.21,0",56.0,11.205814843152258
21600,Hommes I,285.,1995,CH,"30.35,4",20.0,14.475192725835146
21601,Escaladelite Hommes,234.,1978,CH,"27.38,3",37.0,16.04572179819596
21604,Femmes II,773.,1977,CH,"28.29,2",38.0,15.53018521136717
21606,Hommes II,---,1977,CH,--------,38.0,
21607,Hommes II,776.,1977,CH,"33.04,8",38.0,13.29520697167756
21608,Femmes III,855.,1970,CH,"29.40,6",45.0,14.941848602326058
21613,Femmes IV,231.,1962,CH,"26.57,2",53.0,16.535450850519346
21615,Hommes III,---,1974,CH,--------,41.0,
21617,Hommes II,---,1985,CH,--------,30.0,
21620,Hommes III,---,1974,CH,--------,41.0,
21623,Femmes IV,376.,1964,CH,"29.06,0",51.0,15.11975223675155
21628,Femmes II,1000.,1977,CH,"30.36,1",38.0,14.471855340733178
21629,Hommes IV,467.,1965,CH,"36.04,6",50.0,12.18942462409144
21630,Femmes I,350.,1990,CH,"25.04,5",25.0,17.543621481333602
21632,Femmes II,---,1976,CH,--------,39.0,
21633,Femmes IV,291.,1961,CH,"27.45,1",54.0,16.005974281446942
21634,Hommes IV,37.,1958,CH,"29.03,5",57.0,15.132770793869467
21635,Hommes III,36.,1971,CH,"27.32,7",44.0,16.078603578878035
21638,Hommes II,---,1979,CH,--------,36.0,
21639,Hommes I,132.,1991,CH,"28.58,6",24.0,15.370461064856926
21640,Hommes III,1078.,1968,CH,"35.32,0",47.0,12.439977349943375
21641,Hommes II,505.,1979,F,"31.38,1",36.0,14.001465855135274
21642,Hommes II,705.,1977,F,"32.46,0",38.0,13.536044362292051
21648,Hommes III,163.,1968,CH,"29.56,6",47.0,14.860988973821282
21649,Femmes III,115.,1969,CH,"23.10,6",46.0,19.015840041547648
21650,Hommes II,1454.,1978,CH,"36.41,5",37.0,12.065906906494577
21652,Femmes II,1172.,1976,CH,"33.14,6",39.0,13.255898147589454
21653,Hommes II,44.,1978,F,"27.33,7",37.0,16.07272195193328
21654,Femmes II,975.,1980,F,"30.10,8",35.0,14.593463531287366
21655,Hommes I,---,1986,F,--------,29.0,
21656,Femmes II,806.,1980,CH,"28.44,2",35.0,15.448280711623656
21659,Femmes IV,342.,1963,CH,"28.23,8",52.0,15.559883844464906
21660,Hommes II,527.,1977,CH,"31.45,9",38.0,13.96675037350202
21661,Hommes II,---,1981,CH,--------,34.0,
21663,Femmes I,1168.,1992,CH,"32.16,3",23.0,13.661039082175172
21665,Hommes IV,751.,1965,F,"39.26,6",50.0,11.189833443691745
21666,Hommes II,475.,1982,CH,"31.29,4",33.0,14.040391129289961
21667,Hommes II,1948.,1983,CH,"42.12,2",32.0,10.431128626371017
21668,Hommes III,---,1973,CH,--------,42.0,
21674,Femmes II,1195.,1985,CH,"34.07,7",30.0,12.893740646183643
21676,Hommes II,1555.,1985,CH,"37.22,5",30.0,11.803357958361318
21677,Escaladelite Femmes,50.,1978,CH,"30.02,1",37.0,14.635754971519937
21678,Hommes I,1293.,1990,CH,"40.59,5",25.0,10.823500431087574
21679,Femmes II,---,1985,CH,--------,30.0,
21683,Femmes III,404.,1974,CH,"26.02,6",41.0,16.88234842080996
21686,Femmes III,---,1969,CH,--------,46.0,
21688,Hommes III,---,1969,CH,--------,46.0,
21691,Hommes II,---,1981,CH,--------,34.0,
21693,Femmes III,127.,1968,CH,"23.22,0",47.0,18.92248062015504
21695,Hommes III,---,1971,F,--------,44.0,
21696,Femmes III,19.,1971,F,"20.40,8",44.0,21.529792238337908
21704,Hommes II,2064.,1981,CH,"47.26,5",34.0,9.296096477308792
21705,Femmes IV,473.,1958,F,"31.42,6",57.0,13.981416661363204
21709,Femmes III,---,1968,F,--------,47.0,
21714,Femmes III,241.,1966,CH,"24.31,3",49.0,18.071813433142765
21716,Hommes III,955.,1966,CH,"34.50,2",49.0,12.734913918033737
21718,Hommes IV,912.,1962,CH,"42.07,2",53.0,10.443525385054194
21719,Femmes III,677.,1970,CH,"28.05,8",45.0,15.659704896999072
21721,Femmes III,471.,1968,CH,"26.38,0",47.0,16.65579984836998
21724,Hommes IV,73.,1964,F,"30.30,7",51.0,14.497640809054015
21726,Hommes II,154.,1984,F,"29.15,8",31.0,15.06893476918856
21727,Femmes II,1091.,1977,F,"31.42,1",38.0,13.983641513637378
21739,Escaladelite Hommes,92.,1988,GB,"24.31,3",27.0,18.071813433142765
21742,Hommes III,---,1972,CH,--------,43.0,
21745,Hommes III,1790.,1974,CH,"41.23,7",41.0,10.654994301234328
21746,Femmes II,---,1979,CH,--------,36.0,
21751,Escaladelite Femmes,32.,1971,F,"27.27,2",44.0,16.111029627456734
21753,Hommes III,947.,1974,F,"34.48,4",41.0,12.741561303793064
21754,Hommes IV,40.,1964,CH,"29.10,9",51.0,15.094300731732455
21756,Hommes II,---,1979,CH,--------,36.0,
21757,Hommes II,1245.,1983,CH,"35.31,1",32.0,12.443148027526833
21759,Hommes III,1212.,1970,CH,"36.16,0",45.0,12.150995575221241
21761,Hommes II,512.,1985,CH,"31.39,9",30.0,13.99343928150578
21766,Hommes I,202.,1987,CH,"29.46,1",28.0,14.913954040935476
21771,Hommes IV,---,1962,F,--------,53.0,
21776,Hommes II,1608.,1980,F,"37.47,6",35.0,11.724303554274737
21780,Hommes III,579.,1969,CH,"32.57,1",46.0,13.489914340978173
21781,Hommes IV,532.,1965,CH,"36.43,2",50.0,12.060276679841898
21782,Hommes III,844.,1969,F,"34.19,1",46.0,12.850750197420373
21783,Femmes III,557.,1969,CH,"27.12,6",46.0,16.197743861977436
21784,Hommes II,654.,1977,CH,"32.29,3",38.0,13.60604465364011
21785,Hommes IV,975.,1964,CH,"43.59,1",51.0,10.079603587896584
21787,Hommes III,---,1974,CH,--------,41.0,
21788,Hommes II,672.,1977,CH,"32.35,0",38.0,13.58207109737249
21789,Hommes II,1334.,1976,CH,"35.55,5",39.0,12.357755589931093
21792,Hommes I,1268.,1987,CH,"40.10,6",28.0,10.9554680097741
21798,Hommes III,794.,1968,CH,"34.03,7",47.0,12.908893263213562
21801,Escaladelite Femmes,84.,1974,CH,"32.15,9",41.0,13.662738269224791
21802,Hommes I,---,1988,CH,--------,27.0,
21803,Escaladelite Femmes,157.,1970,CH,"37.02,0",45.0,11.86871961102107
21804,Femmes II,285.,1984,CH,"25.08,7",31.0,17.514250408578146
21805,Hommes III,---,1967,CH,--------,48.0,
21806,Femmes II,496.,1983,F,"26.33,5",32.0,16.684260489842416
21809,Hommes II,551.,1984,F,"31.55,4",31.0,13.924700513405591
21810,Hommes II,265.,1980,CH,"30.13,5",35.0,14.580388252862122
21811,Escaladelite Hommes,---,1992,GB,--------,23.0,
21814,Hommes II,---,1982,CH,--------,33.0,
21818,Femmes II,763.,1976,CH,"28.27,2",39.0,15.541171477079798
21819,Hommes III,---,1967,F,--------,48.0,
21820,Femmes III,---,1971,F,--------,44.0,
21825,Femmes II,324.,1983,CH,"25.21,5",32.0,17.425342058298636
21831,Femmes III,809.,1972,CH,"29.20,5",43.0,15.044684129429895
21832,Femmes II,996.,1976,F,"30.32,1",39.0,14.490946868506976
21833,Hommes III,12.,1972,CH,"26.01,2",43.0,16.8914347224358
21834,Hommes III,1590.,1974,F,"39.14,7",41.0,11.223848570771708
21835,Hommes III,1183.,1975,F,"36.07,4",40.0,12.179963408549096
21840,Hommes I,299.,1987,F,"30.40,9",28.0,14.449011805715415
21842,Femmes I,---,1993,CH,--------,22.0,
21843,Hommes III,1051.,1975,CH,"35.22,2",40.0,12.47458974504571
21844,Hommes I,---,1986,CH,--------,29.0,
21845,Hommes II,1027.,1980,F,"34.25,5",35.0,12.826740621807035
21846,Hommes III,1015.,1968,F,"35.09,9",47.0,12.518305364825212
21850,Femmes II,1107.,1980,CH,"31.56,5",35.0,13.919847932837003
21859,Femmes I,274.,1993,CH,"24.35,9",22.0,18.037686276119707
21861,Hommes II,1074.,1979,CH,"34.37,6",36.0,12.781591808238307
21863,Femmes II,1138.,1985,CH,"32.37,7",30.0,13.570744664422275
21865,Hommes V,161.,1949,F,"39.35,6",66.0,11.164244333773757
21866,Hommes I,246.,1990,CH,"30.12,6",25.0,14.584744074885482
21867,Femmes II,913.,1985,F,"29.37,9",30.0,14.955580516695598
21870,Hommes III,1436.,1969,F,"37.53,7",46.0,11.70525081919173
21871,Hommes III,1886.,1967,D,"43.52,4",48.0,10.095119933829611
21873,Femmes I,244.,1989,CH,"24.21,0",26.0,18.148698884758364
21877,Hommes IV,686.,1961,CH,"38.34,1",54.0,11.459794997522236
21878,Femmes III,536.,1967,F,"27.02,2",48.0,16.260084375693882
21880,Hommes III,526.,1974,F,"32.37,2",41.0,13.572840726553812
21882,Hommes IV,96.,1960,CH,"30.51,9",55.0,14.396933058094959
21883,Femmes IV,430.,1963,CH,"30.24,6",52.0,14.526879587383457
21884,Femmes II,734.,1978,CH,"28.16,0",37.0,15.602982954545457
21890,Femmes III,284.,1974,CH,"24.51,1",41.0,17.925829219534087
21895,Femmes II,---,1976,F,--------,39.0,
21897,Hommes V,231.,1951,CH,"41.45,2",64.0,10.599729807970666
21901,Femmes II,---,1976,CH,--------,39.0,
21902,Hommes III,---,1975,CH,--------,40.0,
21905,Femmes I,294.,1993,CH,"24.42,8",22.0,17.9867365318487
21906,Hommes IV,691.,1964,CH,"38.38,1",51.0,11.447851801672703
21907,Hommes IV,831.,1965,CH,"40.38,8",50.0,10.878973952659207
21908,Hommes II,192.,1982,F,"29.37,4",33.0,14.958126234084565
21909,Hommes I,586.,1992,CH,"32.48,3",23.0,13.52645999445864
21910,Femmes I,110.,1990,CH,"22.46,4",25.0,19.559294871794876
21911,Femmes IV,134.,1961,CH,"25.24,8",54.0,17.402566539923956
21913,Femmes III,162.,1974,CH,"23.46,0",41.0,18.72890025575448
21914,Hommes I,---,1989,F,--------,26.0,
21915,Hommes II,1257.,1979,F,"35.32,6",36.0,12.4378644624356
21916,Femmes I,936.,1992,F,"29.19,3",23.0,15.050868358853151
21917,Femmes II,873.,1984,F,"29.20,1",31.0,15.046744974487174
21924,Hommes I,640.,1989,CH,"33.07,3",26.0,13.28515707676957
21925,Hommes IV,289.,1960,CH,"34.09,2",55.0,12.888067581837381
21927,Hommes II,1576.,1983,CH,"37.27,8",32.0,11.78657653307581
21930,Hommes II,359.,1983,CH,"30.45,7",32.0,14.426240273172013
21931,Femmes III,270.,1975,F,"24.45,4",40.0,17.967612660505438
21932,Femmes II,478.,1980,F,"26.27,4",35.0,16.722996117835123
21933,Hommes III,629.,1974,CH,"33.11,8",41.0,13.267105501539948
21934,Hommes III,1026.,1972,CH,"35.11,8",43.0,12.511532547411585
21935,Hommes III,1615.,1975,CH,"39.26,3",40.0,11.190688434403892
21936,Hommes II,953.,1985,CH,"34.03,8",30.0,12.90851401374934
21937,Hommes II,530.,1985,CH,"31.49,0",30.0,13.953000952683393
21942,Hommes III,1334.,1971,F,"37.06,3",44.0,11.854949680274128
21944,Femmes III,626.,1966,F,"27.45,2",49.0,16.005391228325806
21946,Hommes I,680.,1989,CH,"33.26,6",26.0,13.208080322250948
21947,Femmes IV,360.,1962,CH,"28.48,1",53.0,15.427126856500825
21948,Femmes II,1117.,1979,F,"32.06,3",36.0,13.70364594704176
21949,Hommes III,1383.,1971,F,"37.27,7",44.0,11.786892722053814
21950,Hommes V,---,1953,F,--------,62.0,
21951,Hommes I,455.,1987,F,"31.50,9",28.0,13.944587260782635
21952,Femmes II,944.,1977,CH,"29.55,1",38.0,14.868532367770975
21953,Femmes II,564.,1977,CH,"27.02,8",38.0,16.256474766908394
21954,Hommes III,---,1970,CH,--------,45.0,
21963,Hommes II,1964.,1981,CH,"42.30,8",34.0,10.385269925309634
21964,Hommes II,1583.,1976,F,"37.31,6",39.0,11.77457390931504
21965,Hommes I,1017.,1986,CH,"36.18,1",29.0,12.143942953483874
21966,Femmes III,218.,1970,CH,"24.16,1",45.0,18.185505566822567
21967,Hommes IV,379.,1958,CH,"35.12,8",57.0,12.507970849464815
21968,Hommes IV,887.,1965,F,"41.30,7",50.0,10.63693804924105
21970,Femmes II,911.,1978,CH,"29.36,6",37.0,14.962201185043929
21975,Hommes III,398.,1973,F,"31.51,2",42.0,13.943259710586444
21977,Hommes IV,450.,1956,CH,"35.55,6",59.0,12.357408032399595
21978,Femmes II,278.,1982,F,"25.03,2",33.0,17.552732502396932
21979,Femmes I,---,1992,F,--------,23.0,
21981,Hommes V,184.,1953,CH,"40.08,5",62.0,10.96120743420232
21982,Femmes IV,531.,1965,CH,"36.04,7",50.0,12.189086470441369
21983,Femmes III,581.,1973,CH,"27.23,4",42.0,16.133509583608724
21985,Hommes II,1662.,1983,CH,"38.15,8",32.0,11.514754442056711
21986,Hommes III,---,1966,CH,--------,49.0,
21990,Hommes II,909.,1981,CH,"33.47,7",34.0,13.124831974191236
21993,Hommes III,821.,1971,CH,"34.09,9",44.0,12.88542185987859
21994,Hommes I,772.,1991,CH,"34.01,7",24.0,12.916482935003087
21995,Hommes III,965.,1972,CH,"34.52,3",43.0,12.727167395649277
21997,Femmes I,891.,1992,CH,"28.50,0",23.0,15.416842105263157
22002,Hommes II,1437.,1978,CH,"36.35,6",37.0,12.085487952470018
22006,Hommes V,---,1953,CH,--------,62.0,
22009,Femmes I,900.,1991,CH,"29.01,3",24.0,15.144245682969705
22012,Hommes V,62.,1949,CH,"35.34,9",66.0,12.429771704998728
22015,Hommes V,279.,1949,CH,"44.17,9",66.0,9.945449195319043
22016,Femmes II,400.,1978,CH,"25.59,5",37.0,17.166634108224265
22020,Hommes IV,993.,1956,CH,"44.33,9",59.0,9.909560432125218
22022,Hommes III,672.,1967,CH,"33.24,2",48.0,13.217616268575899
22026,Hommes III,593.,1971,CH,"33.01,1",44.0,13.310108751628245
22030,Femmes IV,454.,1962,CH,"31.15,2",53.0,14.104391371340524
22031,Hommes IV,9.,1962,CH,"26.52,0",53.0,16.56787330316742
22033,Hommes I,---,1994,CH,--------,21.0,
22035,Femmes II,391.,1985,CH,"25.56,9",30.0,17.18409010911651
22041,Hommes III,1358.,1968,CH,"37.16,5",47.0,11.822413561146242
22043,Femmes II,1059.,1981,CH,"31.15,2",34.0,14.104391371340524
22044,Hommes II,476.,1980,CH,"31.29,9",35.0,14.038148183648042
22045,Femmes II,909.,1980,CH,"29.34,9",35.0,14.970867831953388
22047,Femmes IV,533.,1961,CH,"36.38,7",54.0,12.0751916893396
22051,Hommes IV,30.,1959,CH,"28.49,1",56.0,15.421712119616721
22052,Femmes I,686.,1988,CH,"27.17,0",27.0,16.171512697828486
22053,Femmes IV,259.,1957,CH,"27.19,9",58.0,16.154270377587412
22054,Hommes II,2028.,1976,CH,"44.33,4",39.0,9.910678034916767
22057,Hommes III,949.,1973,F,"34.49,0",42.0,12.739344737605103
22058,Femmes II,356.,1980,CH,"25.39,4",35.0,17.302512404505006
22064,Hommes III,1933.,1973,CH,"45.39,6",42.0,9.678826328310866
22065,Hommes II,2076.,1985,CH,"49.19,3",30.0,8.93175858353831
22068,Hommes III,410.,1971,CH,"31.56,0",44.0,13.922053231939165
22069,Femmes III,169.,1973,CH,"23.50,1",42.0,18.696225692523722
22077,Hommes II,327.,1978,CH,"30.34,1",37.0,14.481394812300188
22078,Femmes I,812.,1989,F,"28.10,3",26.0,15.634629754830446
22079,Femmes I,958.,1992,CH,"29.29,8",23.0,14.996928117960271
22081,Hommes II,118.,1983,CH,"28.51,6",32.0,15.408191892271008
22086,Hommes III,1709.,1970,F,"40.32,3",45.0,10.896510676288967
22091,Hommes V,9.,1952,CH,"30.30,0",63.0,14.500990099009902
22096,Femmes I,1019.,1995,CH,"30.14,5",20.0,14.575551501078122
22098,Escaladelite Hommes,329.,1966,CH,"28.59,1",49.0,15.367773075443322
22099,Hommes I,802.,1990,CH,"34.15,9",25.0,12.862788723323284
22100,Hommes II,---,1983,CH,--------,32.0,
22105,Hommes II,---,1980,CH,--------,35.0,
22108,Hommes II,1408.,1980,CH,"36.26,6",35.0,12.115480063971765
22109,Femmes II,1185.,1979,CH,"33.45,9",36.0,13.131892764278668
22110,Femmes I,840.,1988,CH,"28.22,4",27.0,15.567602040816325
22111,Hommes V,325.,1946,CH,"48.19,1",69.0,9.117470067024962
22112,Hommes III,1603.,1970,F,"39.20,9",45.0,11.206100640159146
22114,Femmes III,145.,1973,CH,"23.33,5",42.0,18.829226483822584
22117,Escaladelite Hommes,308.,1978,CH,"28.40,1",37.0,15.470582021759798
22119,Hommes III,729.,1969,CH,"33.42,7",46.0,13.144464056002635
22122,Femmes III,661.,1972,CH,"27.58,4",43.0,15.928799303944317
22124,Hommes II,1328.,1979,CH,"35.54,7",36.0,12.36053675415647
22127,Femmes II,436.,1979,CH,"26.11,6",36.0,16.824169091744526
22128,Hommes II,180.,1982,CH,"29.29,6",33.0,14.997951938831239
22129,Hommes III,1378.,1968,GB,"37.23,2",47.0,11.80113880532875
22130,Femmes II,678.,1981,CH,"27.48,0",34.0,15.989082969432314
22132,Hommes IV,144.,1960,CH,"31.59,8",55.0,13.905310462687513
22135,Femmes I,761.,1991,CH,"27.50,1",24.0,15.976873568233882
22136,Hommes II,1502.,1979,F,"37.08,0",36.0,11.849514563106798
22138,Femmes III,440.,1973,CH,"26.22,2",42.0,16.75615895049958
22148,Hommes II,1652.,1981,CH,"38.09,6",34.0,11.5334943301134
22156,Escaladelite Hommes,235.,1976,CH,"27.37,5",39.0,16.05041095890411
22158,Hommes IV,---,1958,F,--------,57.0,
22162,Escaladelite Hommes,252.,1988,CH,"27.53,8",27.0,15.955407073861574
22163,Femmes III,616.,1967,CH,"27.36,5",48.0,16.056276265302394
22164,Hommes II,838.,1982,D,"33.24,4",33.0,13.216821080495729
22167,Femmes I,227.,1991,CH,"24.11,5",24.0,18.220194899440184
22168,Hommes I,427.,1987,CH,"31.36,5",28.0,14.008608321377332
22169,Hommes V,146.,1950,CH,"38.56,8",65.0,11.392345986309895
22170,Hommes III,1668.,1972,CH,"39.59,0",43.0,11.098257135640313
22171,Femmes II,429.,1983,CH,"26.09,2",32.0,16.839644335428485
22172,Femmes II,1114.,1979,CH,"32.01,1",36.0,13.725906719565149
22177,Hommes I,632.,1987,CH,"33.04,8",28.0,13.29520697167756
22179,Hommes III,972.,1966,CH,"34.54,3",49.0,12.719798511999537
22180,Hommes IV,---,1960,GB,--------,55.0,
22181,Hommes V,44.,1955,CH,"34.34,8",60.0,12.792011179690231
22184,Femmes III,590.,1966,CH,"27.25,9",49.0,16.118713085586414
22186,Hommes I,---,1988,CH,--------,27.0,
22189,Hommes III,1421.,1969,F,"37.44,6",46.0,11.733696522993112
22190,Femmes I,1137.,1989,F,"31.41,8",26.0,13.984976764911835
22191,Femmes I,781.,1995,CH,"27.58,8",20.0,15.926489778164418
22192,Hommes I,44.,1991,CH,"27.43,8",24.0,16.013557839492677
22195,Femmes II,510.,1980,CH,"26.40,2",35.0,16.641921066585866
22196,Femmes I,1261.,1991,F,"36.03,6",24.0,12.192807192807194
22198,Hommes II,181.,1985,L,"29.29,8",30.0,14.996928117960271
22200,Femmes II,2.,1983,CH,"18.58,8",32.0,23.637830858618464
22201,Hommes V,337.,1948,CH,"51.27,0",67.0,8.569923932124048
22203,Femmes III,630.,1973,CH,"27.46,3",42.0,15.998980446418818
22204,Hommes III,312.,1968,CH,"31.12,7",47.0,14.115719471841167
22208,Femmes II,3.,1985,CH,"19.38,9",30.0,22.66130280055702
22209,Hommes II,619.,1983,CH,"32.15,9",32.0,13.662738269224791
22210,Hommes I,816.,1987,CH,"34.21,6",28.0,12.841360766892683
22211,Femmes I,352.,1988,CH,"25.05,1",27.0,17.53941958404854
22212,Hommes IV,927.,1963,CH,"42.35,1",52.0,10.374725508252464
22214,Femmes III,1048.,1972,CH,"32.18,8",43.0,13.650428731204174
22219,Femmes I,---,1990,CH,--------,25.0,
22221,Femmes IV,487.,1958,CH,"32.12,2",57.0,13.678475810970674
22226,Hommes III,---,1973,CH,--------,42.0,
22230,Femmes III,1117.,1969,CH,"34.31,3",46.0,12.805059306968204
22231,Hommes VI,31.,1943,CH,"42.11,7",72.0,10.432366977704966
22235,Hommes I,811.,1986,CH,"34.18,7",29.0,12.852253780676866
22236,Femmes III,962.,1975,CH,"30.51,1",40.0,14.400707941398187
22238,Femmes III,972.,1970,CH,"31.01,0",45.0,14.16897774911319
22240,Escaladelite Femmes,---,1982,CH,--------,33.0,
22244,Hommes IV,329.,1956,CH,"34.38,1",59.0,12.77973299205957
22247,Femmes I,318.,1990,CH,"24.52,3",25.0,17.917057456265546
22248,Femmes I,461.,1990,CH,"25.45,7",25.0,17.259692815335665
22249,Femmes I,43.,1990,CH,"21.53,0",25.0,20.40780306549001
22250,Hommes I,1019.,1993,CH,"36.18,3",22.0,12.143271702180582
22252,Femmes IV,93.,1961,CH,"24.35,5",54.0,18.04064873742558
22256,Hommes IV,105.,1963,CH,"31.06,3",52.0,14.144802498148923
22257,Femmes I,1024.,1987,CH,"30.17,5",28.0,14.56106048053024
22258,Femmes V,34.,1950,CH,"26.43,2",65.0,16.62303268765133
22260,Hommes V,17.,1949,CH,"32.05,6",66.0,13.706638382830048
22261,Femmes IV,284.,1962,CH,"27.39,1",53.0,16.04103537658355
22262,Hommes I,1053.,1988,CH,"36.34,0",27.0,12.090809025866813
22263,Femmes III,331.,1966,CH,"25.22,4",49.0,17.419124643196955
22264,Hommes I,208.,1993,CH,"29.50,9",22.0,14.889694669422889
22265,Hommes II,1077.,1984,CH,"34.37,8",31.0,12.780848216882891
22268,Hommes I,---,1988,CH,--------,27.0,
22275,Hommes I,589.,1986,F,"32.49,2",29.0,13.52271328326973
22276,Hommes II,986.,1978,F,"34.14,5",37.0,12.868062673890758
22277,Hommes III,1657.,1972,F,"39.53,7",43.0,11.113134532210337
22280,Hommes III,682.,1969,CH,"33.26,8",46.0,13.207286281110978
22282,Femmes IV,261.,1961,CH,"27.20,4",54.0,16.15130127922364
22283,Hommes II,301.,1980,CH,"30.23,9",35.0,14.53024240219584
22289,Hommes III,781.,1972,CH,"33.58,7",43.0,13.081847143239942
22291,Femmes IV,270.,1958,F,"27.30,0",57.0,16.094505494505494
22292,Hommes I,884.,1987,CH,"34.56,6",28.0,12.711334837701788
22293,Femmes IV,250.,1965,CH,"27.13,1",50.0,16.194758763038593
22295,Hommes I,877.,1987,CH,"34.53,1",28.0,12.724218817873796
22297,Hommes II,1664.,1978,CH,"38.16,2",37.0,11.513547507992245
22299,Femmes I,183.,1988,CH,"23.41,5",27.0,18.76489429852659
22301,Femmes III,977.,1967,CH,"31.04,1",48.0,14.154827486227893
22308,Hommes IV,---,1964,CH,--------,51.0,
22310,Hommes V,7.,1955,CH,"30.02,0",60.0,14.63624250499667
22327,Hommes III,1639.,1966,CH,"39.41,7",49.0,11.146967044676154
22328,Femmes III,281.,1966,CH,"24.49,1",49.0,17.94046792699359
22329,Femmes I,347.,1992,CH,"25.04,3",23.0,17.545022561194745
22336,Hommes II,---,1980,CH,--------,35.0,
22339,Hommes I,623.,1986,CH,"33.00,6",29.0,13.312125068169424
22340,Hommes II,2011.,1977,CH,"43.34,7",38.0,10.1363416153367
22346,Femmes III,265.,1971,CH,"24.43,5",44.0,17.98158379373849
22347,Femmes II,392.,1976,CH,"25.57,7",39.0,17.178715251984205
22348,Hommes II,970.,1982,CH,"34.09,9",33.0,12.88542185987859
22349,Hommes II,1796.,1979,F,"39.36,2",36.0,11.162542553732026
