code,dateTime,gustPeak,humidity,windSpeed,windDirection,qnhPressure,temperature,precipitation,sunshine,qfePressure,qffPressure
BER,2016-08-18T07:50:00.000Z,10.8,73,6.8,179,1013.3,19.2,0.0,0,948.4,1011.1
BER,2016-08-18T08:00:00.000Z,9.7,74,6.8,177,1013.3,19.5,0.0,0,948.4,1011.1
BER,2016-08-18T08:10:00.000Z,8.6,75,6.1,196,1013.3,19.8,0.0,0,948.4,1011.0
BER,2016-08-18T08:20:00.000Z,10.1,77,6.1,210,1013.4,19.6,0.0,0,948.5,1011.1
BER,2016-08-18T08:40:00.000Z,8.6,79,5.0,236,1013.7,19.7,0.0,0,948.8,1011.4
BER,2016-08-18T08:50:00.000Z,12.6,76,7.2,251,1013.8,19.8,0.0,0,948.9,1011.5
BER,2016-08-18T08:50:00.000Z,12.6,76,7.2,251,1013.8,19.8,0.0,0,948.9,1011.5
BER,2016-08-18T09:00:00.000Z,15.5,78,6.5,228,1013.8,20.1,0.0,0,948.9,1011.4
BER,2016-08-18T09:20:00.000Z,19.1,82,9.7,233,1013.9,19.1,0.0,0,949.0,1011.8
BER,2016-08-18T09:30:00.000Z,13.3,83,7.9,212,1013.9,18.5,0.0,0,949.0,1011.9
BER,2016-08-18T09:40:00.000Z,15.5,85,7.9,207,1014.0,18.0,0.0,0,949.1,1012.2
BER,2016-08-18T09:50:00.000Z,9.4,87,5.8,213,1014.0,17.6,0.0,0,949.1,1012.2
BER,2016-08-18T09:50:00.000Z,9.4,87,5.8,213,1014.0,17.6,0.0,0,949.1,1012.2
BER,2016-08-18T10:10:00.000Z,13.3,89,7.2,199,1014.1,17.5,0.0,0,949.2,1012.4
BER,2016-08-18T10:20:00.000Z,10.1,89,6.1,196,1014.1,17.7,0.1,0,949.2,1012.3
BER,2016-08-18T10:30:00.000Z,8.6,87,4.7,184,1014.0,17.9,0.0,0,949.1,1012.2
BER,2016-08-18T10:40:00.000Z,7.6,86,3.6,207,1013.9,18.3,0.0,0,949.0,1012.0
BER,2016-08-18T10:50:00.000Z,6.5,84,4.3,153,1013.8,19.1,0.0,0,948.9,1011.7
BER,2016-08-18T11:00:00.000Z,9.7,84,6.8,179,1013.9,19.3,0.0,0,949.0,1011.7
BER,2016-08-18T11:10:00.000Z,13.0,83,8.3,175,1013.8,19.8,0.0,0,948.9,1011.5
BER,2016-08-18T11:20:00.000Z,19.4,79,10.1,186,1013.8,20.2,0.0,1,948.9,1011.4
BER,2016-08-18T11:30:00.000Z,15.1,76,8.6,181,1013.7,20.0,0.0,0,948.8,1011.4
BER,2016-08-18T11:40:00.000Z,13.0,78,7.6,177,1013.7,19.8,0.0,0,948.8,1011.4
BER,2016-08-18T11:50:00.000Z,14.8,80,7.6,213,1013.7,19.8,0.0,0,948.8,1011.4
BER,2016-08-18T12:00:00.000Z,16.6,79,6.8,201,1013.6,20.1,0.0,0,948.7,1011.2
BER,2016-08-18T12:10:00.000Z,9.0,79,5.4,214,1013.6,19.7,0.0,0,948.7,1011.3
BER,2016-08-18T12:20:00.000Z,9.4,79,5.8,185,1013.4,19.9,0.0,0,948.5,1011.1
BER,2016-08-18T12:30:00.000Z,11.2,79,7.2,192,1013.4,20.1,0.0,0,948.5,1011.0
BER,2016-08-18T12:40:00.000Z,12.2,81,7.2,170,1013.1,20.0,0.0,0,948.3,1010.8
BER,2016-08-18T12:50:00.000Z,10.8,80,5.8,170,1013.3,20.3,0.1,1,948.4,1010.9
BER,2016-08-18T13:00:00.000Z,13.0,81,5.4,178,1013.3,20.3,0.0,2,948.4,1010.9
BER,2016-08-18T13:10:00.000Z,9.0,76,5.4,165,1013.0,20.4,0.0,0,948.2,1010.6
BER,2016-08-18T13:20:00.000Z,8.3,76,4.0,200,1012.9,20.2,0.0,0,948.1,1010.6
BER,2016-08-18T13:30:00.000Z,8.3,76,3.2,172,1012.8,20.3,0.0,0,948.0,1010.4
BER,2016-08-18T13:40:00.000Z,5.8,75,3.2,171,1012.8,20.8,0.0,0,948.0,1010.3
BER,2016-08-18T13:50:00.000Z,9.4,74,3.2,177,1012.7,20.7,0.0,1,947.9,1010.2
BER,2016-08-18T14:00:00.000Z,8.3,74,4.3,181,1012.7,20.6,0.0,0,947.9,1010.3
BER,2016-08-18T14:10:00.000Z,8.6,75,5.0,181,1012.6,20.6,0.0,0,947.8,1010.2
BER,2016-08-18T14:20:00.000Z,8.3,72,5.0,188,1012.6,21.1,0.0,0,947.8,1010.0
BER,2016-08-18T14:30:00.000Z,13.7,75,7.2,192,1012.5,21.2,0.0,0,947.7,1009.9
BER,2016-08-18T14:40:00.000Z,12.2,70,7.6,199,1012.4,21.6,0.0,3,947.6,1009.7
BER,2016-08-18T14:50:00.000Z,14.0,73,8.6,233,1012.5,21.3,0.0,0,947.7,1009.9
BER,2016-08-18T15:00:00.000Z,22.0,70,12.2,236,1012.6,20.9,0.0,0,947.8,1010.1
BER,2016-08-18T15:10:00.000Z,19.1,76,9.7,227,1012.6,20.3,0.0,0,947.8,1010.2
BER,2016-08-18T15:20:00.000Z,15.1,77,7.6,224,1012.5,20.1,0.0,0,947.7,1010.2
BER,2016-08-18T15:30:00.000Z,12.6,77,6.1,217,1012.4,20.2,0.0,0,947.6,1010.0
BER,2016-08-18T15:40:00.000Z,10.4,78,5.8,238,1012.6,19.9,0.0,0,947.8,1010.3
BER,2016-08-18T15:50:00.000Z,6.5,80,4.0,240,1012.6,19.8,0.0,0,947.8,1010.3
BER,2016-08-18T16:00:00.000Z,4.3,83,2.9,198,1012.4,19.7,0.0,0,947.6,1010.2
BER,2016-08-18T16:10:00.000Z,4.0,81,1.4,150,1012.3,19.7,0.0,0,947.5,1010.0
BER,2016-08-18T16:20:00.000Z,3.6,84,1.8,109,1012.4,19.6,0.0,0,947.6,1010.2
BER,2016-08-18T16:20:00.000Z,3.6,84,1.8,109,1012.4,19.6,0.0,0,947.6,1010.2
BER,2016-08-18T16:30:00.000Z,5.8,86,1.8,49,1012.5,19.6,0.0,0,947.7,1010.3
BER,2016-08-18T16:40:00.000Z,6.5,81,4.0,44,1012.5,19.7,0.0,0,947.7,1010.3
BER,2016-08-18T16:50:00.000Z,5.4,86,3.6,40,1012.6,19.3,0.0,0,947.8,1010.5
BER,2016-08-18T17:00:00.000Z,7.9,83,5.0,31,1012.6,19.4,0.0,0,947.8,1010.4
BER,2016-08-18T17:10:00.000Z,7.6,82,4.7,68,1012.6,19.4,0.0,0,947.8,1010.4
BER,2016-08-18T17:20:00.000Z,6.5,86,3.6,81,1012.4,19.0,0.0,0,947.6,1010.3
BER,2016-08-18T17:30:00.000Z,10.4,89,2.2,30,1012.6,18.7,0.0,0,947.8,1010.6
BER,2016-08-18T17:40:00.000Z,4.3,89,0.7,0,1012.8,18.7,0.0,0,948.0,1010.8
BER,2016-08-18T17:50:00.000Z,5.0,92,2.9,150,1012.9,18.5,0.3,0,948.1,1011.0
BER,2016-08-18T18:00:00.000Z,7.9,92,4.0,282,1013.0,18.5,0.4,0,948.2,1011.1
BER,2016-08-18T18:10:00.000Z,7.2,94,5.4,23,1013.1,18.3,0.2,0,948.3,1011.2
BER,2016-08-18T18:20:00.000Z,11.9,95,6.8,24,1013.3,18.1,0.3,0,948.4,1011.4
BER,2016-08-18T18:30:00.000Z,12.2,91,6.8,53,1013.4,18.1,0.5,0,948.5,1011.5
BER,2016-08-18T18:40:00.000Z,8.3,93,5.4,36,1013.3,17.8,0.3,0,948.4,1011.5
BER,2016-08-18T18:50:00.000Z,9.7,92,6.1,64,1013.1,17.8,0.1,0,948.3,1011.3
BER,2016-08-18T19:00:00.000Z,10.4,93,6.5,19,1013.5,17.7,0.0,0,948.6,1011.7
BER,2016-08-18T19:10:00.000Z,10.1,91,5.8,42,1013.6,17.6,0.1,0,948.7,1011.8
BER,2016-08-18T19:20:00.000Z,11.9,91,7.6,49,1013.5,17.5,0.1,0,948.6,1011.7
BER,2016-08-18T19:30:00.000Z,10.4,93,5.0,33,1013.6,17.4,0.1,0,948.7,1011.9
BER,2016-08-18T19:40:00.000Z,6.8,94,3.6,26,1013.7,17.4,0.0,0,948.8,1012.0
BER,2016-08-18T19:50:00.000Z,4.3,93,2.9,171,1013.7,17.5,0.0,0,948.8,1011.9
BER,2016-08-18T20:00:00.000Z,4.3,95,2.5,235,1013.9,17.3,0.0,0,949.0,1012.2
BER,2016-08-18T20:10:00.000Z,3.6,94,1.1,287,1014.0,17.5,0.0,0,949.1,1012.3
